GlobalEventID,is_supply_chain_relevant,impact_domain_draft,country,summary_kr,error_msg,affected_material,tone_score,event_type,GoldsteinScale,NumArticles,AvgTone,Actor1Type1Code,Actor2Type1Code,ActionGeo_CountryCode,Date,bdi_pct_change,bdi_zscore_20d,stock_volatility_20d,has_stock_data,gdacs_alert_level,rainfall_24h_mm,has_weather_data,event_type_clean
1062206754,True,기타,Australia,"이 기사는 호주 은행이 2025년부터 전기차 구매를 위한 대출만 제공하겠다고 발표한 내용을 다루고 있습니다. 전기차 배터리 생산에 필요한 원자재의 가격 상승과 아동 및 강제 노동 문제를 언급하며, 전기차 공급망의 리스크를 강조하고 있습니다.",,"[""cobalt"", ""nickel"", ""lithium""]",-0.5,policy change,-5.0,4,-3.54166666666666,GOV,,US,2022-09-09,2.9711375212224,0.068634955903411,36.17110655002696,1,0.0,0.0,0,policy_regulation
1126087808,False,기타,기타/무관,"이 기사는 J.R.R. 톨킨, 빅터 하라, W.H. 오든의 삶과 그들의 문학적 유산에 대해 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,[],-0.2,Historical Commemoration,-9.2,6,-0.06523157208089,OPP,,CI,2023-09-11,1.9392917369308595,1.0223927518936986,0.0,0,0.0,0.0,0,not_relevant
1245528691,True,정책,United States,알래스카 브리스톨 베이 유역에서 금속 광산 채굴을 금지하는 법안이 제안되었습니다. 이 법안은 환경 보호청의 결정에 따라 브리스톨 베이 수산물 보호구역 내에서 금속 황화물 채굴을 금지하는 내용을 담고 있습니다. 이로 인해 해당 지역에서의 금속 광산 개발이 제한될 것으로 예상됩니다. 이는 배터리 제조에 필요한 금속 공급망에 영향을 미칠 수 있습니다.,,"[""copper"", ""gold""]",0.2,legislative action,-5.0,2,-0.45766590389016,,LEG,US,2025-05-22,0.2991772625280386,-0.2471157221250763,27.719487585139856,1,0.0,0.0,0,policy_regulation
900716244,False,기타,Australia,"이 기사는 호주에서 산불 피해자들이 정부 지원을 받기 위해 겪는 복잡한 절차와 어려움에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],-0.5,Government Assistance Delay,-9.2,8,-1.70794192997438,,,AS,2020-01-22,-9.579100145137875,0.0,0.0,0,0.0,0.0,0,not_relevant
909082319,False,기타,Australia,"이 기사는 클라이브 팔머가 새로운 사기 혐의로 기소되었다는 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],-0.5,Fraud Charges,-9.2,2,-9.09090909090912,MED,,AS,2020-02-28,1.1342155009451904,1.7879135136483268,0.0,0,0.0,0.0,0,not_relevant
1133427597,False,기타,미국,"이 기사는 포틀랜드에서 발생한 폭력 사건과 관련된 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],-0.5,Assault,-5.0,3,-4.6286610878661,,,US,2023-10-15,0.5167958656330685,1.1656323645857474,0.0,0,0.0,0.0,0,not_relevant
1228899698,True,생산,Ucrania,"우크라이나는 미국과의 투자 기금 협정에 따라 자국의 천연 자원을 활용할 계획을 세우고 있으며, 이는 배터리 제조에 필수적인 리튬과 같은 광물의 개발을 포함하고 있습니다. 그러나 이러한 자원은 현재 러시아의 점령 지역에 위치해 있어 개발이 어려운 상황입니다. 협정이 체결되면 우크라이나의 광물 생산에 긍정적인 영향을 미칠 것으로 예상됩니다.",,"[""manganeso"", ""titanio"", ""grafito"", ""litio"", ""apatita"", ""tántalo"", ""niobio"", ""estroncio"", ""tierras raras"", ""uranio""]",0.5,acuerdo,-9.2,10,0.0,MIL,,RS,2025-02-26,7.025986525505301,2.377224651213745,0.0,0,0.0,0.0,0,not_relevant
1116851145,True,정책,미국,"중국과 미국 간의 무역 긴장이 고조되면서 태양광 기술에 중요한 희귀 금속인 텔루륨의 수출 제한이 우려되고 있다. 중국은 반도체 원소의 수출을 제한할 것이라고 발표했으며, 이는 미국의 태양광 패널 공급망에 심각한 영향을 미칠 수 있다. 미국은 중국의 강제 노동을 사용하는 태양광 패널의 수입을 금지하고 있으며, 이는 태양광 패널 공급에 대한 정책적 변화로 이어질 수 있다. 이러한 상황은 텔루륨의 수요 증가와 함께 공급 위기를 초래할 수 있다. 또한, 미국 내 텔루륨 생산 능력 확대가 필요하다는 목소리가 커지고 있다.",,"[""tellurium"", ""silicon"", ""cadmium""]",0.5,trade restrictions,-5.0,6,-1.75718849840255,BUS,GOV,US,2023-07-24,-1.1247443762781195,-1.4076926122722415,0.0,0,0.0,0.0,0,trade_dispute
965383725,True,생산,United States,"Freeport McMoRan이 Chino Mine의 운영 재개에 대한 업데이트를 제공했습니다. 1월 15일 기준으로, 모든 복귀한 휴직 직원들이 연락을 받았으며, 약 600명의 직원이 약 50%의 용량으로 운영을 재개할 예정입니다. Freeport는 경제적 조건을 모니터링하고 있으며, 구리 가격에 대한 변화를 예상하지 않고 있습니다. 현재 운영 계획이나 직원 수 증가에 대한 변화는 없을 것으로 보입니다.",,"[""copper""]",0.0,economic update,-5.0,10,-0.55248618784531,GOV,,US,2021-01-20,3.510758776896949,1.287646504893262,21.10462524720732,1,0.0,0.0,0,not_relevant
1271860982,False,기타,USA,"이 기사는 정부의 기후 공학 및 구름 씨뿌리기 금지에 대한 논의와 관련된 내용을 다루고 있으며, 배터리 공급망과는 관련이 없습니다.",,"[""silver iodide"", ""aluminum"", ""platinum""]",-0.5,legislative action,-5.0,10,-5.55555555555555,LEG,,US,2025-11-01,-0.8572869389813387,-0.4700571120881326,0.0,0,0.0,0.0,0,policy_regulation
980614064,False,기타,USA,"이 기사는 조 바이든의 산업 정책에 대한 의견을 다루고 있으며, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""electric vehicles"", ""pharmaceutical ingredients"", ""supercomputers"", ""advanced semiconductors"", ""artificial intelligence""]",0.5,policy shift,-5.0,10,0.127388535031851,BUS,,US,2021-04-19,1.9706498951781888,2.207861075012258,0.0,0,0.0,0.0,0,policy_regulation
1017778311,False,기타,Mexico,"이 기사는 정치적 논란과 관련된 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""alumbrado público""]",-0.5,political maneuver,-5.0,10,-0.29411764705883,LEG,,MX,2021-12-06,2.0182907600126088,1.910064121983603,0.0,0,0.0,0.0,0,not_relevant
1251704845,True,정책,미국,"미국의 새로운 행정부가 핵심 광물 공급망을 강화하려는 움직임을 보이며, The Metals Company의 주가가 급등했다. 트럼프 대통령은 행정부 출범 첫날 두 개의 행정명령을 발효하여 핵심 광물과 관련된 규제 완화를 시사했다. 이로 인해 투자자들이 주식을 대거 구매하며 주가가 상승했다. 특히, 4월에 발표된 행정명령은 심해 광물 개발에 대한 미국의 리더십을 강조하며 주가를 더욱 끌어올렸다. 이와 같은 정책 변화가 공급망에 긍정적인 영향을 미칠 것으로 예상된다.",,"[""cobalt"", ""copper"", ""manganese"", ""nickel""]",0.5,Executive Order,-5.0,2,1.26315789473685,,BUS,US,2025-07-12,13.515358361774757,0.3463898595246874,41.77402752911963,1,0.0,0.0,0,policy_regulation
1090453879,False,기타,USA,"이 기사는 불법에서 합법으로 전환된 미국의 증류주인 문샤인에 대한 이야기로, 공급망 리스크와는 관련이 없습니다.",,"[""moonshine""]",0.2,business growth,-5.0,2,-3.1578947368421,LAB,,US,2023-03-22,-3.703703703703709,0.6193986950765964,0.0,0,0.0,0.0,0,not_relevant
1159073972,False,기타,Australia,"이 기사는 호주에서의 태양광 패널 혁신에 대한 내용을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""silicon"", ""gold"", ""copper"", ""silver"", ""carbon"", ""graphene""]",0.5,technological advancement,-5.0,2,2.69230769230769,,BUS,US,2024-02-21,2.6960784313725394,1.7811065492648244,0.0,0,0.0,0.0,0,not_relevant
1192348044,False,기타,미국,"이 기사는 미네소타 주지사 팀 월즈가 Zyn 니코틴 파우치에 95% 세금을 부과한 것에 대한 정치적 논란을 다루고 있으며, 배터리 공급망과 관련된 내용이 없습니다.",,"[""Zyn nicotine pouches""]",-0.5,Tax implementation,-5.0,6,-3.00157977883096,GOV,,US,2024-08-13,0.9063444108761364,-0.9943245066898356,0.0,0,0.0,0.0,0,policy_regulation
1037693977,False,기타,미국,"이 기사는 러시아 올리가르히의 요트 압수와 관련된 내용으로, 공급망 리스크와는 무관합니다.",,"[""aluminum"", ""oil""]",-0.5,asset seizure,-5.0,2,-2.85433070866142,,BUS,US,2022-04-04,-2.121340687314388,-1.7035967000948251,50.080404002844425,1,0.0,0.0,0,property_seizure
1178124104,False,기타,Perú,"이 기사는 경찰과 검찰 직원들이 연루된 금괴 절도 사건에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,"[""oro"", ""cobre""]",-0.5,robo,-5.0,20,0.60120240480962,COP,,PE,2024-05-27,0.0556792873051215,-0.5318382136232468,0.0,0,0.0,0.0,0,not_relevant
1013713726,False,기타,USA,"이 기사는 어드벤트 캘린더와 관련된 다양한 제품들을 소개하고 있으며, 공급망 리스크와는 관련이 없습니다.",,[],0.2,Product Launch,-5.0,5,6.85096153846154,,,US,2021-11-11,-0.5941978329255471,-1.0329725903209004,0.0,0,0.0,0.0,0,not_relevant
1271577107,True,생산,Canada,"Abitibi Metals Corp.가 B26 Western Copper-Gold Zone에서 고품질의 시추 결과를 발표하며, 이로 인해 자원의 확장이 기대되고 있습니다. 이 발견은 회사의 지질 모델을 확고히 하고, 생산량 증가의 가능성을 높이며, 북미의 중요한 광물 자산으로 자리잡을 것으로 보입니다. 이로 인해 Abitibi Metals는 향후 자원 확장을 위한 유리한 위치에 있습니다.",,"[""Copper"", ""Gold"", ""Zinc""]",0.9,Major Discovery,-5.0,4,3.44615384615384,BUS,,CA,2025-10-30,1.1218765935747,-0.1572915713390746,0.0,0,0.0,0.0,0,not_relevant
970989265,False,기타,,"이 기사는 존 스미스의 생애와 업적에 대한 역사적 서술로, 공급망 리스크와는 관련이 없습니다.",,[],0.0,Historical Biography,-5.0,2,-1.21621621621621,,,US,2021-02-22,0.6478209658421719,1.4719365446847024,0.0,0,0.0,0.0,0,not_relevant
1068675623,False,기타,Canada,"이 기사는 Li3 Lithium Corp.의 비중개 사모 배치 발표에 관한 내용으로, 공급망 리스크와 관련된 정보가 포함되어 있지 않습니다.",,"[""lithium""]",0.2,private placement,-5.0,10,0.32608695652174,,,ZI,2022-10-21,-0.9798584648884056,-0.5519734151532701,33.67129850350864,1,0.0,0.0,0,investment_ma
1059967524,False,기타,Canada,"이 기사는 환경 정책과 관련된 정치적 논의에 초점을 맞추고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""hydrogène vert"", ""gaz naturel renouvelable"", ""combustibles fossiles""]",-0.5,political decision,-5.0,8,-1.50421179302045,,,CA,2022-08-24,-4.563335955940207,-1.437855571491064,0.0,0,0.0,0.0,0,not_relevant
1229036793,True,정책,Democratic Republic of Congo,"콩고가 공급 과잉을 줄이고 가격을 회복하기 위해 코발트 수출 쿼터 도입을 고려하고 있으며, 최근 4개월간 모든 코발트 수출을 금지했다. 이는 가격에 미치는 영향이 제한적일 것으로 예상된다.",,"[""cobalt""]",-0.5,export quota consideration,-5.0,10,-2.93577981651376,,,SF,2025-02-27,4.226618705035978,2.279264565710423,19.947227267015265,1,0.0,0.0,0,policy_regulation
1228662977,False,기타,Ukraine,"이 기사는 우크라이나 전쟁 3주년을 기념하며 정치적 변화와 외교적 논의에 대한 내용을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""rare earth minerals""]",-0.5,policy shift,-5.0,8,-1.31221719457013,,IGO,UP,2025-02-25,3.69261477045908,2.221087120498657,23.37433385154451,1,0.0,0.0,0,policy_regulation
1273741190,False,기타,Ukraine,"이 기사는 러시아 점령 하의 우크라이나에서의 종교적 박해와 관련된 내용으로, 공급망 리스크와는 무관합니다.",,[],-0.5,Persecution,-5.0,4,-3.02000755001887,,,UP,2025-11-12,-2.0270270270270285,0.168760062063856,0.0,0,0.0,0.0,0,not_relevant
1149251752,True,정책,EU,"EU가 러시아 다이아몬드 수입 금지 및 무기 제조에 사용될 수 있는 다양한 부품의 러시아 수출 금지를 발표했습니다. 이는 러시아의 우크라이나 침공을 지원하는 세수 감소를 목표로 하고 있습니다. 이 조치는 2024년 1월 1일부터 시행되며, 3월에는 제3국에서 가공된 러시아 다이아몬드에 대한 수입 금지가 예정되어 있습니다. 이와 함께 EU는 러시아에 대한 민감한 상품 및 기술의 재수출을 금지하는 조항도 도입했습니다. 이 민감한 상품에는 리튬 배터리도 포함되어 있습니다.",,"[""diamonds"", ""lithium batteries"", ""thermostats"", ""chemical products""]",-0.5,import ban,-5.0,10,-2.28310502283105,IGO,BUS,RS,2024-01-01,0.3354096789650151,-1.2150495882792447,0.0,0,0.0,0.0,0,sanctions_export_ban
1034353068,True,정책,유럽,"유럽연합(EU)은 러시아의 철강 제품 수입을 금지하는 조치를 시행하였으며, 이는 러시아의 수출 수익에 큰 영향을 미칠 것으로 예상된다. 이러한 제재는 우크라이나 전쟁과 관련이 있으며, 유럽 내 철강 가격 상승과 공급망의 불확실성을 초래하고 있다. 특히, 우크라이나에서의 철광석 공급 중단이 유럽의 철강 생산에 영향을 미치고 있다.",,"[""steel"", ""iron ore"", ""hot rolled coil"", ""merchant bars"", ""rebar"", ""wire rod"", ""rails"", ""welded pipes"", ""semi-finished slabs"", ""billets""]",-0.5,sanction,-5.0,7,-3.70722433460076,IGO,,RS,2022-03-17,-0.115785411038205,1.007206664304749,34.036679288838826,1,0.0,0.0,0,sanctions_export_ban
1103579938,False,기타,USA,"이 기사는 우크라이나 전쟁과 관련된 정치적 결정 및 군사 지원에 대한 내용을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,"[""ammunition""]",-0.5,sanctions,-5.0,3,-3.90295358649789,ELI,,RS,2023-05-20,-1.2838801711840264,-2.008128476876113,0.0,0,0.0,0.0,0,sanctions_export_ban
1041833134,True,정책,United States,"러시아의 전쟁이 미국의 우라늄 산업에 미치는 영향에 대한 기사로, 미국 정부가 러시아산 우라늄 수입을 금지할 경우, 켐머러의 새로운 원자로 건설이 차질을 빚을 수 있다는 내용이다. 이는 미국 내 우라늄 생산 능력 확대와 관련된 정책적 결정이 필요함을 시사한다.",,"[""high-assay, low-enriched uranium (HALEU)"", ""uranium""]",-0.5,political action,-5.0,6,-2.52365930599369,LEG,,RS,2022-04-29,0.041614648356214,1.23045470799713,0.0,0,0.0,0.0,0,not_relevant
1082918811,True,정책,Indonesia,"인도네시아 정부는 6월부터 보크사이트 수출 금지를 시행할 계획이다. 이는 국내 보크사이트 가공 및 정제 산업을 장려하기 위한 조치로, 국가 자원에 대한 통제를 회복하려는 노력의 일환이다. 이 정책이 시행되면 국가 수익에 영향을 미칠 것으로 예상된다.",,"[""bauxite""]",0.5,export ban,-5.0,4,-2.8125,GOV,,RS,2023-02-01,-1.9089574155653488,-1.1227553135294468,0.0,0,0.0,0.0,0,sanctions_export_ban
1022551326,True,정책,Korea,"한국은 인도네시아에 석탄 수출 재개를 요청하고 있으며, 자원 민족주의가 에너지 공급에 위협이 되고 있다. 인도네시아 정부는 석탄 수출을 한 달간 금지했으며, 이는 한국의 석탄 수입에 부정적인 영향을 미칠 것으로 예상된다. 전문가들은 한국이 에너지 자원의 안정적 공급을 보장하기 위해 해외 자원 개발을 촉진해야 한다고 강조하고 있다. 현재 단기적으로는 큰 영향이 없지만, 장기적으로 석탄 가격 상승이 우려된다.",,"[""coal"", ""urea water"", ""lithium"", ""copper""]",-0.5,export ban,-5.0,10,-2.48803827751196,GOV,,ID,2022-01-10,-0.5242463958060273,-0.8010617792784508,0.0,0,0.0,9.7,1,sanctions_export_ban
1213504631,True,정책,중국,"중국이 미국에 대한 광물 수출 금지 조치를 취함으로써 무역 긴장이 심화되고 있으며, 이는 전기차 배터리에 중요한 원료인 흑연의 수출에 대한 stricter 검토를 포함하고 있다.",,"[""gallium"", ""germanium"", ""antimony"", ""superhard materials"", ""graphite""]",-0.5,export ban,-5.0,10,-6.13496932515337,GOV,MIL,CH,2024-12-04,-4.60792239288601,-2.119936433094641,0.0,0,0.0,0.0,0,sanctions_export_ban
1235229487,False,기타,Ukraine,"이 기사는 우크라이나 전쟁과 관련된 정치적 제재 및 외교적 긴장에 대한 내용으로, 공급망 리스크와는 무관합니다.",,"[""oil"", ""rare earth minerals""]",-0.5,sanctions threat,-5.0,2,-7.17213114754098,,BUS,RS,2025-03-31,-0.2496878901373289,0.364509207151944,0.0,0,0.0,0.0,0,sanctions_export_ban
1074537269,True,정책,Indonesia,인도네시아의 니켈 광석 수출 금지 및 국내 가공 요구 사항이 WTO 규칙을 위반한 것으로 판명되었습니다. 이 조치는 EU의 니켈 광석 수출 접근을 부당하게 제한하고 세계 시장 가격을 왜곡하고 있습니다. 이로 인해 배터리 시장에서 사용되는 니켈 황산염 가격이 상승하고 있습니다.,,"[""nickel ore"", ""nickel sulfate""]",0.5,trade dispute,-5.0,5,-5.21739130434782,,,CH,2022-12-02,-1.0463378176382654,0.3702100172379315,0.0,0,0.0,0.0,0,trade_dispute
1266263022,False,기타,USA,"이 기사는 미국 정부의 셧다운과 관련된 내용으로, 공급망 리스크와는 무관합니다.",,[],-0.5,Government Shutdown,-5.0,8,-5.0207468879668,,,CH,2025-10-01,-7.216494845360821,-1.6969763613193802,0.0,0,0.0,0.0,0,not_relevant
916593498,False,기타,New Zealand,"이 기사는 뉴질랜드와 관련된 경제적 사건들을 다루고 있으며, 공급망 리스크와 직접적인 관련이 없습니다.",,"[""masks"", ""coronavirus drug"", ""steel-making coal"", ""iron ore""]",-0.7,economic crisis,-5.0,10,-3.44827586206897,,,CH,2020-04-05,-1.2820512820512775,0.1882140511079436,0.0,0,0.0,0.0,0,not_relevant
1231121665,True,지정학,Greenland,"그린란드는 기후 변화와 국제 긴장이 고조되는 가운데 전략적으로 중요한 지역으로 부각되고 있으며, 미국의 자원 확보를 위한 관심이 증가하고 있다. 그린란드는 희귀 광물 자원이 풍부하여 배터리 및 청정 에너지 기술에 필수적이다. 이러한 자원 개발에 대한 관심은 환경 보호 규제와 함께 진행되고 있다. 또한, 그린란드는 북극 항로를 통해 국제 무역의 중요한 경로로 떠오르고 있다.",,"[""rare earth minerals"", ""oil"", ""natural gas""]",0.3,geopolitical interest,-5.0,4,-0.34207882277971,,GOV,CH,2025-03-10,1.7142857142857126,1.6966740284700546,23.37433385154451,1,0.0,0.0,0,not_relevant
1028733184,False,기타,Vietnam,"이 기사는 베트남 정부의 인권 침해와 정치적 억압에 관한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],-0.8,Arbitrary detention and restrictions on freedom of movement,-5.0,2,-4.41055234954658,,,VM,2022-02-17,-0.5274261603375519,1.1907676156986309,0.0,0,0.0,0.0,0,not_relevant
929029149,False,기타,Australia,"이 기사는 호주 원주민의 권리와 정치적 상황에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],-0.5,Political Pressure,-5.0,2,-1.95058517555267,,CVL,AS,2020-06-12,10.011918951132293,2.379446682627532,0.0,0,0.0,0.0,0,not_relevant
1052951974,True,시장,Australia,"알루미나 시장은 러시아-우크라이나 전쟁과 호주 공급 과잉으로 인해 3분기에도 무역 흐름의 혼란을 겪고 있으며, 대서양 지역의 정제소 및 제련소 재가동과 감산 위험이 변동성을 더하고 있다. 중국의 수출이 러시아의 수요로 인해 증가하고 있지만, 호주산 알루미나의 높은 가격으로 인해 중국 구매자들은 시장에 참여하지 못하고 있다. 호주의 알루미나 및 보크사이트 수출 금지로 인해 러시아의 공급 과잉이 발생했으며, 가격이 급락했다. 시장 참가자들은 고에너지 가격으로 인해 정제소의 감산이 발생할 경우 가격이 영향을 받을 것으로 예상하고 있다.",,"[""alumina"", ""bauxite"", ""caustic soda"", ""coal""]",-0.5,trade flow disruption,-5.0,10,-4.20475319926874,,,AS,2022-07-07,1.4684287812041008,-1.444434877694636,0.0,0,0.0,0.0,0,supply_disruption
1112890653,True,정책,중국,"중국이 반도체 및 전기차에 널리 사용되는 갈륨과 독일산 제품의 수출을 제한하기로 결정하면서 공급망에 대한 우려가 커지고 있다. 이 조치는 미국의 기술 발전을 억제하려는 노력에 대한 반응으로 해석되며, 향후 희토류 수출 제한으로 이어질 가능성도 있다. 이로 인해 글로벌 공급망에 혼란이 가중될 것으로 예상된다.",,"[""gallium"", ""germanium"", ""rare earths""]",-0.5,export restrictions,-5.0,2,-3.63128491620111,,,CH,2023-07-05,-4.789272030651337,-1.6223816170803018,0.0,0,0.0,0.0,0,sanctions_export_ban
1270816904,True,지정학,Australia,"호주 앤서니 알바니즈 총리가 미국과의 공동 희토류 채굴 계약을 체결하여 중국의 희토류 독점을 타개하려는 노력을 하고 있다. 그러나 중국은 희토류의 가공 및 정제 기술을 독점하고 있어, 미국이 희토류를 확보하더라도 실질적인 생산 능력을 갖추기까지는 시간이 걸릴 것으로 보인다. 이 계약은 지정학적 긴장 속에서 이루어지고 있으며, 미국의 군사 및 반도체 기술 발전을 저지하기 위한 중국의 수출 통제와 맞물려 있다.",,"[""rare earth elements"", ""heavy rare earth elements"", ""rare earth alloys"", ""rare earth magnets""]",-0.5,joint mining agreement,-5.0,4,-2.23880597014926,,CVL,CH,2025-10-27,-0.7533902561526862,-0.4537927264891511,71.60494268352674,1,0.0,0.0,0,investment_ma
1119439177,True,생산,Myanmar,"미얀마의 와주에서 8월 1일부터 주석 채굴이 중단되었으며, 이로 인해 생산 차질이 발생하고 있다. 와주는 중국의 주요 주석 공급 지역으로, 이 지역의 채굴 중단은 중국의 주석 생산에 위협이 될 것으로 예상된다. 주석 가격은 불안정하게 변동하고 있으며, 공급 부족이 우려되고 있다. 이로 인해 시장의 변동성이 증가할 것으로 보인다.",,"[""tin""]",-0.5,mining ban,-5.0,10,-4.57280385078219,,,CH,2023-08-07,0.7922535211267512,1.188751714502493,0.0,0,0.0,0.0,0,sanctions_export_ban
1226647603,True,정책,Greenland,"그린란드 정부가 호주 광산 회사의 희토류 프로젝트를 사실상 금지하면서, 이로 인해 외국 투자자들 사이에서 그린란드의 평판이 손상될 위험이 있다는 경고가 나왔다. 이 회사는 정부가 우라늄 채굴을 금지하는 법안을 통과시켜 프로젝트를 사실상 중단시켰다고 주장하고 있다. 이로 인해 외국 투자자들의 신뢰가 손상되고 있으며, 그린란드의 경제적 기회가 줄어들고 있다.",,"[""rare earth minerals"", ""uranium""]",-0.5,political dispute,-5.0,6,-2.73327049952874,GOV,,AS,2025-02-15,1.538461538461533,-0.0393471200321138,23.37433385154451,1,0.0,0.0,0,not_relevant
1220241087,False,기타,Vietnam,"이 기사는 금 가격 상승에 대한 내용으로, 공급망 리스크와 관련이 없습니다.",,"[""gold""]",0.5,price increase,-5.0,7,4.49438202247191,BUS,,VM,2025-01-13,4.293893129770998,0.8631870911941053,0.0,0,0.0,0.0,0,market_financial
1021117149,True,정책,Philippines,"필리핀 정부가 구리, 금, 은 및 복합 광석에 대한 공개 채굴 금지를 해제하여 광업 산업을 활성화하고 경제 회복을 도모하고 있다. 이 조치는 대규모 광산 프로젝트의 재개를 가능하게 하며, 환경 단체들은 이를 비판하고 있다. 그러나 정부는 이 조치가 경제적 이익을 가져올 것이라고 주장하고 있다.",,"[""copper"", ""gold"", ""silver"", ""complex ores""]",-0.5,policy change,-5.0,10,0.45095828635851,,BUS,RP,2021-12-29,-0.0901306894997788,-1.4333531155989567,18.767834773185115,1,0.0,0.0,0,policy_regulation
1236543615,True,정책,China,"중국이 미국의 관세에 대한 보복으로 희토류 수출 금지 및 기타 조치를 취하고 있으며, 이는 배터리 및 전자 공급망에 중대한 영향을 미칠 수 있다. 미국의 희토류 의존도가 상대적으로 낮지만, 중국의 희토류 생산 및 가공 능력은 세계 시장에서 중요한 역할을 하고 있다. 따라서 중국의 수출 통제 강화는 공급망에 직접적인 영향을 미칠 수 있다.",,"[""tierras raras"", ""samario"", ""gadolinio"", ""terbio""]",-0.5,aumento de aranceles,-5.0,8,-3.1219512195122,,BUS,CH,2025-04-07,-5.910006715916727,-2.569254237207534,0.0,0,0.0,0.0,0,tariff
983653004,True,정책,Australia,"중국이 호주와의 경제 대화를 무기한 중단한다고 발표하며 양국 간의 관계가 악화되고 있다. 이는 호주가 중국과의 정상적인 교류를 방해하는 조치를 취한 것에 대한 중국의 반응으로, 호주산 수출에 대한 무역 제재가 이어질 가능성이 있다. 호주는 중국에 대한 수출에서 철광석이 가장 큰 비중을 차지하고 있다.",,"[""iron ore"", ""wine"", ""coal""]",-0.5,suspension of economic dialogue,-5.0,4,-4.78468899521531,,,CH,2021-05-07,-0.9028642590286462,1.2221385998246992,19.50483420277308,1,0.0,0.0,0,not_relevant
1041612265,True,물류,China,"중국과 미얀마의 국경이 폐쇄됨에 따라 희토류 광석 수입 상황이 비관적이다. 3월에 중국은 12,000톤의 희토류 광석을 수입했으며, 이는 전년 대비 11% 감소한 수치이다. 특히 중량 희토류 광석의 수입이 감소하면서 전체 수입량이 줄어들었다. 또한, 동남아시아 국가들로부터의 수입이 감소하고 있으며, 이는 국경 폐쇄로 인한 물류 차질로 해석된다. 4월에는 중량 희토류 광석의 수입이 더욱 감소할 것으로 예상된다.",,"[""rare earth ore"", ""medium and heavy rare earth ore"", ""mixed carbonate rare earth ore"", ""unlisted rare earth oxides""]",-0.5,border closure,-5.0,10,-0.793650793650796,,,CH,2022-04-28,-0.9072164948453644,1.2537279544035886,0.0,0,0.0,0.0,0,supply_disruption
1189380773,True,생산,Mexico,"멕시코의 농민들이 미국 기업의 물 사용과 오염에 항의하며 도로를 차단하는 시위 중 경찰의 총격으로 두 명이 사망했다. 이 사건은 미국의 식품 기업들이 멕시코 지역 사회에 미치는 영향의 일환으로, 해당 기업의 규제 위반으로 인해 일부 시설이 폐쇄될 예정이다. 이로 인해 농민들은 농업을 지속할 수 없는 상황에 처하게 되었다. 이 사건은 생산 차질과 관련이 있다.",,"[""water""]",-0.8,protest,-9.5,4,-3.75884793751526,GOV,,MX,2024-07-26,-1.4176663031624903,-1.4694123948014184,0.0,0,0.0,0.0,0,protest_unrest
1251833582,True,정책,중국,"중국이 미국에 대한 주요 광물 수출 금지를 시행한 이후, 미국의 수입량이 급증하고 있으며, 중국 상인들이 제3국을 통해 우회 수출을 하고 있다는 보도가 나왔다. 이로 인해 가격이 50% 상승했으며, 미국 제조업체들은 이러한 상황을 이용하고 있다. 중국 정부는 이러한 우회 거래를 국가 안보 문제로 간주하고 있지만, 미국의 수입업체들은 법적 허점을 활용하여 수입을 계속하고 있다. 이와 관련하여 정책적 리스크가 존재한다.",,"[""antimony"", ""gallium"", ""germanium""]",0.3,export ban circumvention,-5.0,5,-3.7394451145959,BUS,,CH,2025-07-13,13.515358361774757,0.3463898595246874,0.0,0,0.0,0.0,0,sanctions_export_ban
959679036,True,시장,Australia,"중국의 철강업체들이 호주에서 수출되는 철광석 가격 상승으로 인해 수익성이 감소하고 있으며, 이는 공급과 수요의 불균형으로 인해 발생하고 있다. 중국은 호주 철광석 공급업체들과의 가격 협상에서 제한된 영향력을 느끼고 있으며, 가격 조작 가능성을 제기하고 있다. 호주에서의 철광석 가격 상승은 중국의 경제 회복과 인프라 투자에 크게 의존하고 있다. 또한, 중국은 호주산 석탄 수입을 비공식적으로 차단하고 있으며, 이는 호주 경제에 큰 타격을 줄 수 있다. 전체적으로 호주산 철광석의 가격 상승은 시장 도메인에서의 주요 리스크로 작용하고 있다.",,"[""iron ore"", ""coal""]",-0.5,trade retaliation,-5.0,2,-3.63636363636363,GOV,GOV,CH,2020-12-15,3.076923076923066,2.037397908773392,12.45019858995651,1,0.0,0.0,0,trade_dispute
