,ALI=F,GLNCY,HG=F,LIT,REMX,S32.AX,SYR.AX,TIO=F,VALE
2019-11-20,1758.5,4.838848114013672,2.6465001106262207,23.72245216369629,32.76838302612305,2.1067256927490234,0.4137279987335205,83.3499984741211,6.062896728515625
2019-11-21,1754.0,4.791943550109863,2.621000051498413,23.703594207763672,32.323448181152344,2.07480525970459,0.3940269947052002,83.55000305175781,6.175970554351807
2019-11-22,1757.5,4.917018413543701,2.6475000381469727,23.618772506713867,32.61134719848633,2.1067256927490234,0.3989520072937011,83.79000091552734,6.402118682861328
2019-11-25,1755.5,4.963921546936035,2.6475000381469727,23.929798126220703,33.13479995727539,2.1067256927490234,0.3940269947052002,84.29000091552734,6.4774980545043945
2019-11-26,1773.5,4.971739292144775,2.674499988555908,24.00519371032715,32.89925003051758,2.1067256927490234,0.3693999946117401,84.3499984741211,6.4774980545043945
2019-11-27,1785.25,4.956104278564453,2.674499988555908,24.0711669921875,33.501224517822266,2.130665779113769,0.3595489859580993,84.41999816894531,6.391348361968994
2019-11-28,,,,,,2.138645887374878,0.3496989905834198,,
2019-11-29,1785.0,4.8857502937316895,2.6419999599456787,23.958070755004883,32.97776412963867,2.154605865478516,0.34477299451828,84.68000030517578,6.332119941711426
2019-12-02,1806.75,4.932653427124023,2.632499933242798,24.024045944213867,32.74220657348633,2.130665779113769,0.3496989905834198,88.11000061035156,6.536728858947754
2019-12-03,1782.5,4.784125328063965,2.6080000400543213,23.87324905395508,32.14023971557617,2.0668253898620605,0.3595489859580993,87.6500015258789,6.46134614944458
2019-12-04,1771.5,4.838848114013672,2.6440000534057617,23.882673263549805,32.97776412963867,2.0827856063842773,0.4038780033588409,88.2699966430664,6.515191555023193
2019-12-05,1764.75,4.447985649108887,2.6484999656677246,24.00519371032715,32.97776412963867,2.07480525970459,0.4285039901733398,88.33999633789062,6.525960445404053
2019-12-06,1770.5,4.471437931060791,2.7109999656677246,24.23139381408692,33.21331787109375,2.0269253253936768,0.4235790073871612,88.55999755859375,6.671339988708496
2019-12-09,1775.5,4.455803871154785,2.746500015258789,24.269092559814453,33.030113220214844,2.12268590927124,0.4235790073871612,92.04000091552734,6.665955066680908
2019-12-10,1772.5,4.401083469390869,2.755500078201294,24.4764404296875,33.34418487548828,2.162585496902466,0.4137279987335205,91.36000061035156,6.622879981994629
2019-12-11,1775.5,4.447985649108887,2.782500028610229,24.712060928344727,33.448875427246094,2.226425886154175,0.4629819989204407,92.0500030517578,6.77364444732666
2019-12-12,1786.75,4.643416881561279,2.789499998092652,25.22100830078125,34.5219612121582,2.234405755996704,0.4334299862384796,92.04000091552734,6.951332092285156
2019-12-13,1777.0,4.705954074859619,2.7804999351501465,25.19273376464844,34.78369140625,2.298246145248413,0.4629819989204407,92.2699966430664,7.03209924697876
2019-12-16,1784.75,4.807578086853027,2.820499897003174,25.3812313079834,34.67900466918945,2.3301661014556885,0.4432800114154815,92.0999984741211,7.08594274520874
2019-12-17,1774.25,4.729406356811523,2.819499969482422,25.711101531982425,34.83603286743164,2.298246145248413,0.4235790073871612,92.08999633789062,7.048252105712891
2019-12-18,1788.75,4.752857685089111,2.816999912261963,25.61685371398925,34.4696159362793,2.2822859287261963,0.4285039901733398,91.98999786376952,7.042867660522461
2019-12-19,1807.25,4.815394878387451,2.8315000534057617,25.748804092407227,34.5219612121582,2.2822859287261963,0.4137279987335205,92.0,7.118250846862793
2019-12-20,1808.25,4.760675430297852,2.811000108718872,25.871322631835938,34.23406219482422,2.2184462547302246,0.4235790073871612,91.73999786376952,7.1451735496521
2019-12-23,1818.25,4.7372236251831055,2.816999912261963,25.98442649841309,33.92804336547852,2.162585496902466,0.4088029861450195,91.72000122070312,7.161324977874756
2019-12-24,1823.0,4.7215895652771,2.838500022888184,25.946718215942383,34.832794189453125,2.1466259956359863,0.4137279987335205,91.6999969482422,7.252861499786377
2019-12-26,1823.0,4.7372236251831055,2.864500045776367,26.06924819946289,35.01906204223633,,,91.61000061035156,7.263630867004394
2019-12-27,1835.5,4.815394878387451,2.8364999294281006,25.91844749450684,35.63109588623047,2.186525583267212,0.4334299862384796,91.5500030517578,7.306185722351074
2019-12-30,1834.0,4.807578086853027,2.827500104904175,25.88226318359375,35.92380905151367,2.154605865478516,0.4629819989204407,91.5199966430664,7.289604663848877
2019-12-31,1824.5,4.831029891967773,2.7939999103546143,26.03462219238281,35.73754119873047,2.154605865478516,0.4629819989204407,91.52999877929688,7.295132160186768
2020-01-02,1812.5,4.9248366355896,2.8329999446868896,26.3774356842041,36.66889953613281,2.138645887374878,0.4925340116024017,92.58000183105467,7.433297634124756
2020-01-03,1830.0,4.870115756988525,2.798500061035156,26.015581130981445,36.58906555175781,2.130665779113769,0.5220860242843628,93.41000366210938,7.344871520996094
2020-01-06,1842.0,4.823212623596191,2.80049991607666,26.12984848022461,36.935001373291016,2.1705658435821533,0.5122349858283997,93.8499984741211,7.2619709968566895
2020-01-07,1822.0,4.807578086853027,2.803999900817871,26.4821834564209,36.935001373291016,2.234405755996704,0.5368620157241821,93.7300033569336,7.311711311340332
2020-01-08,1802.75,4.862298488616943,2.819000005722046,25.92987823486328,36.77534103393555,2.1945061683654785,0.5122349858283997,94.61000061035156,7.306185722351074
2020-01-09,1803.5,4.85448169708252,2.810499906539917,26.16794204711914,37.22771072387695,2.226425886154175,0.5516380071640015,93.56999969482422,7.179072380065918
2020-01-10,1811.5,4.862298488616943,2.81850004196167,26.38695907592773,37.33415222167969,2.234405755996704,0.5368620157241821,93.55999755859376,7.168019771575928
2020-01-13,1798.0,4.8857502937316895,2.861500024795532,27.491575241088867,38.26551055908203,2.226425886154175,0.6058170199394226,94.02999877929688,7.361451148986816
2020-01-14,1809.0,4.909201145172119,2.875999927520752,28.120058059692383,39.22347640991211,2.306225776672364,0.6993979811668396,94.83000183105467,7.433297634124756
2020-01-15,1800.25,4.870115756988525,2.869999885559082,28.19624137878418,38.15906524658203,2.274306297302246,0.6501449942588806,94.58999633789062,7.328292846679687
2020-01-16,1811.0,4.917018413543701,2.851999998092652,28.424781799316406,37.46720504760742,2.274306297302246,0.6058170199394226,94.5500030517578,7.273024559020996
2020-01-17,1809.25,4.909201145172119,2.8494999408721924,28.605710983276367,37.78652572631836,2.298246145248413,0.6205930113792419,94.80999755859376,7.532777309417725
2020-01-20,,,,,,2.3301661014556885,0.6255180239677429,,
2020-01-21,1827.0,4.791943550109863,2.798500061035156,28.443828582763672,36.66889953613281,2.274306297302246,0.5664139986038208,94.8000030517578,7.322765350341797
2020-01-22,1814.0,4.776309490203857,2.7669999599456787,28.539051055908203,37.06805038452149,2.2663261890411377,0.6156669855117798,94.76000213623048,7.416718482971191
2020-01-23,1792.5,4.698136806488037,2.7260000705718994,28.605710983276367,36.26974487304688,2.2184462547302246,0.5664139986038208,94.4000015258789,7.35039758682251
2020-01-24,1786.0,4.651233673095703,2.685499906539917,28.23433303833008,35.76414489746094,2.1785459518432617,0.5861150026321411,94.3499984741211,7.096174716949463
2020-01-27,1769.75,4.487072944641113,2.5964999198913574,27.36777877807617,34.54007339477539,,,94.01000213623048,6.631937503814697
2020-01-28,1764.5,4.604331016540527,2.5794999599456787,27.67249870300293,34.114315032958984,2.138645887374878,0.5122349858283997,93.5999984741211,6.73141622543335
2020-01-29,1743.0,4.604331016540527,2.553499937057495,27.58679580688477,34.54007339477539,2.154605865478516,0.5023840069770813,93.33999633789062,6.604305744171143
2020-01-30,1751.75,4.635600090026856,2.5234999656677246,27.75820541381836,33.60871505737305,2.090765476226806,0.47775799036026,92.9000015258789,6.637465000152588
2020-01-31,1741.75,4.526158809661865,2.5199999809265137,27.34873580932617,32.86363220214844,2.1067256927490234,0.4974589943885803,92.44000244140624,6.482719898223877
2020-02-03,1706.75,4.479254722595215,2.513000011444092,28.310516357421875,31.47990226745605,2.0189456939697266,0.4925340116024017,78.33000183105469,6.576671600341797
2020-02-04,1712.0,4.7215895652771,2.547499895095825,30.74828147888184,33.34261703491211,2.0269253253936768,0.4728319942951202,81.62999725341797,6.759048938751221
2020-02-05,1728.0,4.807578086853027,2.5789999961853027,29.7960262298584,34.48685836791992,2.0668253898620605,0.5417870283126831,79.87000274658203,6.87510871887207
2020-02-06,1757.0,4.791943550109863,2.5985000133514404,29.6722354888916,33.98126602172852,2.12268590927124,0.5368620157241821,80.95999908447266,6.853002548217773
2020-02-07,1737.0,4.635600090026856,2.559000015258789,28.88186454772949,33.103126525878906,2.090765476226806,0.53193598985672,81.6500015258789,6.654044628143311
2020-02-10,1724.5,4.619965076446533,2.557499885559082,29.367515563964844,33.82160186767578,2.0269253253936768,0.527010977268219,81.25,6.4108734130859375
2020-02-11,1749.75,4.690320014953613,2.588500022888184,30.043615341186523,34.646522521972656,2.034904956817627,0.53193598985672,83.36000061035156,6.58772611618042
2020-02-12,1749.0,4.799760818481445,2.6059999465942383,30.767332077026367,36.402793884277344,2.034904956817627,0.5614879727363586,84.47000122070312,6.698257923126221
2020-02-13,1754.75,4.791943550109863,2.619499921798706,30.68161964416504,35.97703170776367,2.0668253898620605,0.527010977268219,85.13999938964844,6.593252658843994
2020-02-14,1739.5,4.7372236251831055,2.6054999828338623,30.62449073791504,36.24312973022461,2.098745584487915,0.5220860242843628,84.86000061035156,6.560091972351074
2020-02-17,,,,,,2.0827856063842773,0.5073099732398987,,
2020-02-18,1718.75,4.565245151519775,2.609999895095825,30.519739151000977,36.003639221191406,2.07480525970459,0.4974589943885803,85.43000030517578,6.64299201965332
2020-02-19,1718.75,4.659050941467285,2.612499952316284,31.205360412597656,34.673126220703125,2.07480525970459,0.482683002948761,85.69999694824219,6.659570693969727
2020-02-20,1709.5,4.580879211425781,2.595000028610229,32.0052490234375,34.54007339477539,2.0827856063842773,0.4925340116024017,86.1500015258789,6.549039363861084
2020-02-21,1704.0,4.494890213012695,2.618000030517578,31.29106712341309,34.27397537231445,2.0428857803344727,0.5122349858283997,86.41999816894531,6.311394214630127
2020-02-24,1693.25,4.221288204193115,2.5924999713897705,29.45321655273437,32.19837951660156,1.9710655212402344,0.4925340116024017,86.55999755859375,5.836105823516846
2020-02-25,1697.5,4.135298728942871,2.5964999198913574,28.85329246520996,31.958885192871094,1.9231853485107424,0.4728319942951202,86.7300033569336,5.697940826416016
2020-02-26,1684.5,4.096212387084961,2.576499938964844,28.872344970703125,31.74600601196289,1.7955049276351929,0.4186539947986603,86.66999816894531,5.626094341278076
2020-02-27,1683.75,3.916417837142944,2.571500062942505,27.091625213623047,30.78803253173828,1.7795445919036863,0.3940269947052002,86.58000183105469,5.482402324676514
2020-02-28,1684.0,3.82261061668396,2.5460000038146973,26.691680908203125,29.21803092956543,1.7715646028518677,0.3743250072002411,86.45999908447266,5.427135944366455
2020-03-02,1708.0,3.892965793609619,2.6010000705718994,27.93913650512696,30.81464576721192,1.8274246454238887,0.3989520072937011,87.0999984741211,5.675833225250244
2020-03-03,1717.25,3.752256393432617,2.5794999599456787,27.786771774291992,30.042949676513672,1.835405230522156,0.4038780033588409,87.13999938964844,5.648200035095215
2020-03-04,1721.25,3.892965793609619,2.5929999351501465,28.491439819335938,31.10735893249512,1.8274246454238887,0.3792510032653808,89.62999725341797,5.836105823516846
2020-03-05,1709.25,3.697535276412964,2.5824999809265137,28.00579261779785,30.25583267211914,1.878828406333924,0.3693999946117401,90.12000274658205,5.592935562133789
2020-03-06,1675.25,3.517740249633789,2.572999954223633,27.339210510253903,29.69701766967773,1.7411558628082275,0.3595489859580993,89.18000030517578,5.266863822937012
2020-03-09,1660.75,3.025256395339966,2.5239999294281006,24.55863571166992,27.568199157714844,1.453662633895874,0.3201470077037811,88.06999969482422,4.404712200164795
2020-03-10,1686.0,3.251955032348633,2.5339999198913574,25.39661407470703,29.563968658447266,1.6358767747879028,0.3496989905834198,90.1500015258789,5.195017814636231
2020-03-11,1681.0,3.009622097015381,2.51200008392334,24.044414520263672,27.99396133422852,1.5467941761016846,0.34477299451828,89.58999633789062,4.697622776031494
2020-03-12,1655.5,2.5484073162078857,2.4809999465942383,21.492372512817383,24.66768264770508,1.4253183603286743,0.3004449903964996,89.4800033569336,3.9570562839508057
2020-03-13,1668.0,2.775106191635132,2.4739999771118164,22.08277130126953,25.46599006652832,1.567040205001831,0.3152210116386413,90.12999725341795,4.808155536651611
2020-03-16,1677.75,2.36079478263855,2.3984999656677246,19.083171844482425,21.39462661743164,1.4334166049957275,0.2561169862747192,89.98999786376953,4.366026401519775
2020-03-17,1653.0,2.5562243461608887,2.315500020980835,20.092559814453125,24.534631729125977,1.591335415840149,0.2561169862747192,89.94999694824219,4.515244483947754
2020-03-18,1631.5,2.2357189655303955,2.1605000495910645,18.49277305603028,23.57666206359864,1.4253183603286743,0.1920879930257797,90.44000244140624,4.089694976806641
2020-03-19,1625.5,2.102826833724976,2.200000047683716,18.28327369689941,24.268529891967773,1.417219877243042,0.1477600038051605,89.97000122070312,3.968109846115112
2020-03-20,1588.25,2.0871927738189697,2.190500020980835,17.807147979736328,23.071069717407227,1.4334166049957275,0.2265650033950805,89.56999969482422,3.857577562332153
2020-03-23,1559.0,1.993386030197144,2.119499921798706,17.264366149902344,21.634117126464844,1.3483834266662598,0.2216400057077407,88.55000305175781,3.636512279510498
2020-03-24,1559.25,2.32170844078064,2.197499990463257,19.83545112609864,23.949207305908203,1.417219877243042,0.2265650033950805,88.45999908447266,4.144961357116699
2020-03-25,1547.5,2.376428842544556,2.233999967575073,21.23526191711425,25.19989013671875,1.514400601387024,0.2364159971475601,88.7699966430664,4.443398475646973
2020-03-26,1530.75,2.4624183177948,2.2079999446868896,21.55902862548828,25.599040985107425,1.5224990844726562,0.2511920034885406,88.5999984741211,4.598143577575684
2020-03-27,1539.0,2.36079478263855,2.197000026702881,20.32110023498535,24.215309143066406,1.4334166049957275,0.2462670058012008,88.48999786376953,4.332866668701172
2020-03-30,1530.0,2.266988039016724,2.1619999408721924,20.721046447753903,24.96039581298828,1.5063023567199707,0.2314909994602203,88.22000122070312,4.443398475646973
2020-03-31,1512.0,2.3138911724090576,2.240000009536743,20.67343521118164,24.96039581298828,1.4293673038482666,0.2561169862747192,88.0199966430664,4.581563472747803
2020-04-01,1488.75,2.2435364723205566,2.191999912261963,19.473596572875977,24.162090301513672,1.53464674949646,0.2610430121421814,80.33999633789062,4.5041913986206055
2020-04-02,1492.5,2.4233319759368896,2.2330000400543213,19.72117805480957,25.09344482421875,1.4982038736343384,0.2561169862747192,81.7300033569336,4.5041913986206055
2020-04-03,1478.0,2.2591710090637207,2.2100000381469727,19.34980010986328,24.401580810546875,1.4820069074630735,0.2117889970541,82.37999725341797,4.189174652099609
2020-04-06,1457.5,2.4624183177948,2.234999895095825,20.892454147338867,26.02480697631836,1.5508434772491455,0.2167149931192398,82.48999786376953,4.482085227966309
2020-04-07,1473.0,2.6578481197357178,2.2885000705718994,21.140043258666992,25.572429656982425,1.494154691696167,0.2216400057077407,81.9000015258789,4.631303310394287
2020-04-08,1452.0,2.6578481197357178,2.2780001163482666,21.778051376342773,25.67887115478516,1.571089506149292,0.2167149931192398,82.87000274658203,4.664463043212891
2020-04-09,1460.25,2.7907402515411377,2.2774999141693115,22.482715606689453,26.690061569213867,1.6439752578735352,0.2265650033950805,83.3499984741211,4.697622776031494
2020-04-13,1460.25,2.782922983169556,2.320499897003174,22.34939956665039,26.34412956237793,,,83.83999633789062,4.73630952835083
2020-04-14,1475.0,2.79855751991272,2.3469998836517334,23.1112060546875,27.35531616210937,1.6682701110839844,0.2462670058012008,84.25,4.74736213684082
2020-04-15,1475.25,2.587493419647217,2.3125,22.40653419494629,26.326385498046875,1.6844671964645386,0.2364159971475601,84.22000122070312,4.56498384475708
2020-04-16,1499.5,2.540589570999145,2.304500102996826,22.67316627502441,26.095766067504883,1.6115814447402954,0.2265650033950805,84.04000091552734,4.493139266967773
2020-04-17,1502.5,2.72820258140564,2.35349988937378,23.339746475219727,26.84972381591797,1.6682701110839844,0.2314909994602203,84.16999816894531,4.6202497482299805
2020-04-20,1491.0,2.7047510147094727,2.3345000743865967,22.92075538635254,26.379610061645508,1.6115814447402954,0.2265650033950805,84.43000030517578,4.415765762329102
2020-04-21,1484.0,2.5484073162078857,2.2669999599456787,21.99706649780273,25.315200805664062,1.514400601387024,0.2117889970541,83.91999816894531,4.305233001708984
2020-04-22,1510.0,2.6578481197357178,2.317500114440918,22.616029739379883,25.927234649658203,1.4658101797103882,0.2019390016794204,84.12999725341797,4.404712200164795
2020-04-23,1501.25,2.696934223175049,2.3239998817443848,22.68268775939941,26.42395782470703,1.494154691696167,0.2068639993667602,84.04000091552734,4.34391975402832
2020-04-24,1499.5,2.696934223175049,2.3480000495910645,22.93979835510254,26.33525848388672,1.494154691696167,0.2068639993667602,83.9800033569336,4.238913536071777
2020-04-27,1497.25,2.696934223175049,2.381999969482422,23.625423431396484,26.610231399536133,1.538696050643921,0.2265650033950805,83.95999908447266,4.354973316192627
2020-04-28,1492.0,2.782922983169556,2.378999948501587,23.996801376342773,26.94729232788086,1.502253174781799,0.2167149931192398,83.87999725341797,4.482085227966309
2020-04-29,1502.5,2.9939873218536377,2.374500036239624,24.67289924621582,27.408536911010746,1.514400601387024,0.2265650033950805,83.83000183105469,4.841314792633057
2020-04-30,1491.25,2.853278160095215,2.3540000915527344,24.1872501373291,27.81656265258789,1.607532262802124,0.2314909994602203,83.83999633789062,4.559458255767822
2020-05-01,1489.5,2.6812996864318848,2.31850004196167,22.89218711853028,26.548139572143555,1.526548147201538,0.2314909994602203,82.5,4.410239219665527
2020-05-04,1479.0,2.6656649112701416,2.3239998817443848,23.1588191986084,26.512659072875977,1.4820069074630735,0.2216400057077407,82.1500015258789,4.410239219665527
2020-05-05,1482.25,2.736020088195801,2.3410000801086426,23.530197143554688,27.5061092376709,1.5305973291397097,0.2265650033950805,83.05999755859375,4.316286087036133
2020-05-06,1477.75,2.7516543865203857,2.352499961853028,23.349271774291992,27.55932807922364,1.5063023567199707,0.2314909994602203,83.29000091552734,4.299706935882568
2020-05-07,1479.25,2.8298261165618896,2.385499954223633,23.749217987060547,27.568199157714844,1.5103516578674316,0.2364159971475601,85.93000030517578,4.382606029510498
2020-05-08,1479.25,2.861095666885376,2.408499956130981,24.56814956665039,27.81656265258789,1.4982038736343384,0.2610430121421814,86.83999633789062,4.708676815032959
2020-05-11,1482.75,2.8298261165618896,2.381999969482422,24.549108505249023,28.348764419555664,1.5589419603347778,0.295520007610321,86.69000244140625,4.548404693603516
2020-05-12,1469.75,2.736020088195801,2.3605000972747803,23.644466400146484,27.62141990661621,1.494154691696167,0.2758190035820007,87.80999755859375,4.47655725479126
2020-05-13,1467.5,2.587493419647217,2.3489999771118164,23.644466400146484,27.594810485839844,1.4982038736343384,0.2758190035820007,88.3499984741211,4.5207719802856445
2020-05-14,1467.5,2.59531044960022,2.3510000705718994,23.58733367919922,27.38192749023437,1.4455643892288208,0.2708930075168609,88.73999786376953,4.553930759429932
2020-05-15,1467.5,2.650031089782715,2.3334999084472656,23.720645904541016,27.48836708068848,1.5103516578674316,0.26596799492836,89.5,4.570511341094971
2020-05-18,1481.25,2.845461130142212,2.4049999713897705,24.863353729248047,28.916446685791016,1.5224990844726562,0.2610430121421814,91.48999786376952,4.979480743408203
2020-05-19,1478.5,2.8767294883728027,2.4230000972747803,24.825258255004883,28.384246826171875,1.6115814447402954,0.2610430121421814,90.6500015258789,5.01263952255249
2020-05-20,1498.75,2.907998561859131,2.4674999713897705,25.56801986694336,29.11158943176269,1.603482961654663,0.3053709864616394,91.12999725341795,5.123172760009766
2020-05-21,1506.75,2.845461130142212,2.45199990272522,25.76799201965332,29.09385299682617,1.5791878700256348,0.2856689989566803,91.1999969482422,5.045799255371094
2020-05-22,1489.75,2.7907402515411377,2.4089999198913574,25.596588134765625,28.774526596069336,1.5427449941635132,0.2807439863681793,91.41999816894533,4.962900161743164
2020-05-25,,,,,,1.53464674949646,0.2807439863681793,,
2020-05-26,1502.75,2.923632860183716,2.438499927520752,27.139238357543945,29.191425323486328,1.5508434772491455,0.2856689989566803,91.63999938964844,5.034746170043945
2020-05-27,1513.0,2.9939873218536377,2.4024999141693115,27.16780662536621,29.830066680908203,1.5994340181350708,0.3152210116386413,91.80999755859376,5.288970470428467
2020-05-28,1530.75,2.962718963623047,2.4130001068115234,27.129716873168945,30.15825843811035,1.5791878700256348,0.3053709864616394,92.0500030517578,5.145278453826904
2020-05-29,1532.25,2.892364263534546,2.426500082015991,27.17733383178711,29.971986770629883,1.5467941761016846,0.2856689989566803,92.54000091552734,5.393976211547852
2020-06-01,1535.75,3.04089093208313,2.4744999408721924,27.98674392700196,30.663854598999023,1.5791878700256348,0.29059499502182,99.16000366210938,5.438189506530762
2020-06-02,1557.25,3.150331735610962,2.494499921798706,28.377168655395508,31.045270919799805,1.6358767747879028,0.2856689989566803,100.66999816894533,5.6703081130981445
2020-06-03,1572.5,3.283224105834961,2.496500015258789,28.92947578430176,31.887924194335938,1.7492542266845703,0.3053709864616394,100.4000015258789,5.841632843017578
2020-06-04,1569.25,3.306675672531128,2.493000030517578,28.967567443847656,32.35803985595703,1.789746642112732,0.3201470077037811,98.8499984741211,5.990850448608398
2020-06-05,1596.75,3.502105951309204,2.556999921798706,30.215017318725582,33.750640869140625,1.773549199104309,0.4038780033588409,100.26000213623048,6.101381778717041
2020-06-08,1617.5,3.603729248046875,2.569999933242798,31.176801681518555,34.27397537231445,,,103.41000366210938,6.228495597839356
2020-06-09,1613.0,3.478654146194458,2.6005001068115234,30.643535614013672,33.67081069946289,1.895025491714477,0.4038780033588409,102.9800033569336,6.200861930847168
2020-06-10,1633.0,3.533374071121216,2.657000064849853,30.81493759155273,33.07651901245117,1.854533314704895,0.3940269947052002,102.88999938964844,6.090331554412842
2020-06-11,1604.0,3.1894173622131348,2.5864999294281006,28.596189498901367,30.6727294921875,1.773549199104309,0.3496989905834198,102.75,5.664780139923096
2020-06-12,1604.0,3.322309970855713,2.6015000343322754,29.062793731689453,31.11622810363769,1.7006635665893557,0.3201470077037811,103.58999633789062,5.874792575836182
2020-06-15,1572.0,3.306675672531128,2.56850004196167,28.6533203125,30.282442092895508,1.6156305074691772,0.2856689989566803,103.06999969482422,5.863739013671875
2020-06-16,1593.5,3.330127477645874,2.565999984741211,29.51987648010254,31.054134368896484,1.6682701110839844,0.3004449903964996,103.45999908447266,5.891371726989746
2020-06-17,1602.25,3.330127477645874,2.5920000076293945,29.33894729614257,31.071876525878903,1.6601718664169312,0.29059499502182,103.18000030517578,5.935584545135498
2020-06-18,1607.75,3.275407075881958,2.5910000801086426,29.53892135620117,30.79690933227539,1.6682701110839844,0.3004449903964996,103.0500030517578,5.830579280853272
2020-06-19,1585.5,3.1894173622131348,2.615000009536743,29.83412170410156,30.69046401977539,1.6156305074691772,0.3053709864616394,103.04000091552734,5.697940826416016
2020-06-22,1595.25,3.1894173622131348,2.6554999351501465,30.215017318725582,30.81464576721192,1.6682701110839844,0.3201470077037811,102.93000030517578,5.780838966369629
2020-06-23,1586.0,3.306675672531128,2.6600000858306885,30.34833717346192,30.708202362060547,1.6763687133789062,0.3152210116386413,102.8499984741211,5.96874475479126
2020-06-24,1567.25,3.20505166053772,2.650500059127808,29.83412170410156,30.61063575744629,1.6601718664169312,0.3053709864616394,103.12000274658205,5.747679710388184
2020-06-25,1563.25,3.2675893306732178,2.6624999046325684,29.91029930114746,30.43323516845703,1.5953845977783203,0.2856689989566803,103.08000183105467,5.836105823516846
2020-06-26,1588.5,3.17378306388855,2.671999931335449,29.74841690063477,29.74136543273925,1.6196799278259275,0.2856689989566803,103.2300033569336,5.63162088394165
2020-06-29,1597.75,3.20505166053772,2.679500102996826,30.08439064025879,30.131650924682617,1.5994340181350708,0.26596799492836,103.05999755859376,5.642673492431641
2020-06-30,1617.5,3.291041374206543,2.713500022888184,30.29496955871582,30.27357292175293,1.6520735025405884,0.2708930075168609,102.9499969482422,5.697940826416016
2020-07-01,1619.75,3.251955032348633,2.7170000076293945,30.495983123779297,30.61063575744629,1.6520735025405884,0.295520007610321,98.01000213623048,5.681358814239502
2020-07-02,1617.75,3.314492702484131,2.7335000038146973,30.9841423034668,31.204933166503903,1.6763687133789062,0.29059499502182,98.94000244140624,5.753206729888916
2020-07-03,,,,,,1.7249590158462524,0.3004449903964996,,
2020-07-06,1618.25,3.384847402572632,2.7660000324249268,33.4154052734375,33.63533401489258,1.6844671964645386,0.3250719904899597,101.54000091552734,5.858211994171143
2020-07-07,1609.75,3.369213342666626,2.7874999046325684,33.6738395690918,33.48453521728516,1.6682701110839844,0.3102959990501404,103.04000091552734,5.786365509033203
2020-07-08,1642.5,3.400482177734375,2.814500093460083,34.13329315185547,34.58443069458008,1.6682701110839844,0.3102959990501404,105.02999877929688,5.946637630462647
2020-07-09,1635.75,3.408299207687378,2.828000068664551,34.07585525512695,34.46024703979492,1.6925653219223022,0.3152210116386413,104.61000061035156,5.874792575836182
2020-07-10,1654.5,3.44738507270813,2.88700008392334,34.82246780395508,34.442508697509766,1.6520735025405884,0.3053709864616394,105.58999633789062,5.963218688964844
2020-07-13,1653.75,3.377030611038208,2.941999912261963,36.018951416015625,35.498046875,1.71686053276062,0.3102959990501404,106.93000030517578,5.957690715789795
2020-07-14,1637.5,3.5099222660064697,2.91599988937378,35.569068908691406,35.19646072387695,1.6763687133789062,0.295520007610321,107.4499969482422,6.4108734130859375
2020-07-15,1621.25,3.556826591491699,2.870500087738037,35.54034805297852,34.859397888183594,1.7330574989318848,0.3299970030784607,107.56999969482422,6.377715110778809
2020-07-16,1629.75,3.541191816329956,2.885999917984009,34.037574768066406,33.92804336547852,1.7249590158462524,0.3299970030784607,107.1999969482422,6.234022617340088
2020-07-17,1632.0,3.588095188140869,2.887500047683716,34.07585525512695,34.167537689208984,1.7978445291519165,0.3201470077037811,107.22000122070312,6.250601768493652
2020-07-20,1635.5,3.595911979675293,2.8984999656677246,34.85117721557617,35.66657638549805,1.7573528289794922,0.3250719904899597,107.18000030517578,6.322446823120117
2020-07-21,1654.5,3.595911979675293,2.940999984741211,34.85117721557617,36.09233856201172,1.7816479206085205,0.3644750118255615,107.58000183105467,6.333500385284424
2020-07-22,1651.75,3.525557041168213,2.908499956130981,34.85117721557617,35.84397506713867,1.7573528289794922,0.3349229991436004,108.04000091552734,6.399819850921631
2020-07-23,1661.25,3.572460174560547,2.924499988555908,34.93732833862305,36.23426055908203,1.789746642112732,0.34477299451828,107.77999877929688,6.239548683166504
2020-07-24,1660.25,3.61154580116272,2.881999969482422,33.40583419799805,35.48917007446289,1.773549199104309,0.3299970030784607,107.69000244140624,6.222968578338623
2020-07-27,1668.5,3.689718246459961,2.888000011444092,33.597267150878906,36.34070587158203,1.8059427738189693,0.34477299451828,107.45999908447266,6.582199096679688
2020-07-28,1688.75,3.650632858276367,2.9049999713897705,33.664268493652344,36.6334114074707,1.7816479206085205,0.3398480117321014,107.72000122070312,6.488246440887451
2020-07-29,1688.25,3.689718246459961,2.9054999351501465,34.36301040649414,36.5802001953125,1.7330574989318848,0.3398480117321014,107.87999725341795,6.68167781829834
2020-07-30,1690.0,3.603729248046875,2.9045000076293945,34.07585525512695,35.82624053955078,1.7573528289794922,0.3349229991436004,108.0500030517578,6.549039363861084
2020-07-31,1693.0,3.564643383026123,2.858999967575073,34.372581481933594,35.53352737426758,1.6682701110839844,0.3250719904899597,108.9000015258789,6.432979106903076
2020-08-03,1732.5,3.650632858276367,2.907999992370605,35.90408706665039,36.30522537231445,1.6520735025405884,0.3398480117321014,114.20999908447266,6.311394214630127
2020-08-04,1759.5,3.681900978088379,2.88949990272522,35.93279266357422,37.15674591064453,1.7006635665893557,0.3644750118255615,115.5500030517578,6.3500800132751465
